ms	datetime	channel	type	magnitude	minute_total	baseline	organic_n
1555252077000	2019-04-14 14:27:57 UTC	ts	minor	56	56	2.5	60
1555254246000	2019-04-14 15:04:06 UTC	ts	minor	77	77	3.4	60
1555255227000	2019-04-14 15:20:27 UTC	ts	minor	90	90	2.1	60
1555257962000	2019-04-14 16:06:02 UTC	ts	minor	64	64	2.3	60
1555259819000	2019-04-14 16:36:59 UTC	ts	minor	93	93	2.3	60
1555260265000	2019-04-14 16:44:25 UTC	ts	minor	79	79	1.4	60
1555266144000	2019-04-14 18:22:24 UTC	ts	minor	73	73	0.7	60
1555266260000	2019-04-14 18:24:20 UTC	pdp	audit	-4555	-4555	0.8	60
1555266833000	2019-04-14 18:33:53 UTC	ts	audit	6514	6514	1.1	60
1555267302000	2019-04-14 18:41:42 UTC	pdp	minor	83	83	1.0	60
1555267302000	2019-04-14 18:41:42 UTC	ts	minor	90	90	1.6	60
1555344962000	2019-04-15 16:16:02 UTC	ts	minor	72	72	1.1	60
1555352879000	2019-04-15 18:27:59 UTC	ts	audit	3980	3980	1.4	60
1555352886000	2019-04-15 18:28:06 UTC	ts	minor	89	89	1.5	59
1555353161000	2019-04-15 18:32:41 UTC	pdp	audit	-3270	-3270	0.9	60
1555397839000	2019-04-16 06:57:19 UTC	ts	minor	-57	-57	2.8	60
1555438854000	2019-04-16 18:20:54 UTC	pdp	audit	-3313	-3313	0.7	60
1555438882000	2019-04-16 18:21:22 UTC	ts	audit	1567	1567	1.4	60
1555484844000	2019-04-17 07:07:24 UTC	ts	minor	-53	10	1.9	60
1555484863000	2019-04-17 07:07:43 UTC	ts	minor	63	10	2.5	59
1555524973000	2019-04-17 18:16:13 UTC	ts	audit	1467	1467	1.3	60
1555524974000	2019-04-17 18:16:14 UTC	pdp	audit	-1688	-1688	0.5	60
1555580750000	2019-04-18 09:45:50 UTC	ts	minor	52	52	1.4	60
1555595977000	2019-04-18 13:59:37 UTC	ts	minor	55	55	1.0	60
1555596959000	2019-04-18 14:15:59 UTC	ts	minor	73	73	1.6	60
1555605417000	2019-04-18 16:36:57 UTC	ts	minor	63	63	1.0	60
1555614705000	2019-04-18 19:11:45 UTC	ts	audit	2761	2761	0.9	60
1555614845000	2019-04-18 19:14:05 UTC	pdp	audit	-2807	-2807	0.8	60
1555625306000	2019-04-18 22:08:26 UTC	ts	minor	-78	-78	0.0	60
1555628913000	2019-04-18 23:08:33 UTC	ts	minor	-66	-66	0.4	60
1555647765000	2019-04-19 04:22:45 UTC	ts	minor	65	65	1.6	60
1555648245000	2019-04-19 04:30:45 UTC	ts	minor	65	65	2.0	60
1555661247000	2019-04-19 08:07:27 UTC	pdp	minor	-87	-87	0.3	60
1555698435000	2019-04-19 18:27:15 UTC	ts	audit	2534	2534	1.8	60
1555698953000	2019-04-19 18:35:53 UTC	pdp	audit	-6816	-6816	0.8	60
1555734985000	2019-04-20 04:36:25 UTC	ts	minor	-70	17	0.9	60
1555734997000	2019-04-20 04:36:37 UTC	ts	minor	87	17	0.7	59
1555735122000	2019-04-20 04:38:42 UTC	ts	minor	69	69	-0.3	60
1555735722000	2019-04-20 04:48:42 UTC	ts	minor	53	53	-0.1	60
1555740467000	2019-04-20 06:07:47 UTC	ts	minor	53	53	1.3	60
1555764180000	2019-04-20 12:43:00 UTC	ts	minor	54	54	1.5	60
1555775841000	2019-04-20 15:57:21 UTC	ts	minor	61	61	1.1	60
1555784572000	2019-04-20 18:22:52 UTC	ts	audit	1175	1175	1.5	60
1555784974000	2019-04-20 18:29:34 UTC	pdp	audit	-2849	-2849	0.8	60
1555806846000	2019-04-21 00:34:06 UTC	pdp	minor	-58	-58	0.6	60
1555822486000	2019-04-21 04:54:46 UTC	pdp	minor	78	78	0.5	60
1555827016000	2019-04-21 06:10:16 UTC	ts	minor	58	58	1.6	60
1555845411000	2019-04-21 11:16:51 UTC	ts	minor	52	52	1.6	60
1555847875000	2019-04-21 11:57:55 UTC	ts	minor	54	54	1.0	60
1555855193000	2019-04-21 13:59:53 UTC	ts	minor	51	51	1.2	60
1555870825000	2019-04-21 18:20:25 UTC	pdp	audit	-1481	-1481	0.5	60
1555870862000	2019-04-21 18:21:02 UTC	ts	audit	929	929	1.0	60
1555909748000	2019-04-22 05:09:08 UTC	ts	minor	51	51	0.5	60
1555909842000	2019-04-22 05:10:42 UTC	ts	minor	53	53	1.0	60
1555930085000	2019-04-22 10:48:05 UTC	ts	minor	57	57	1.4	60
1555931151000	2019-04-22 11:05:51 UTC	ts	minor	63	63	2.2	60
1555935481000	2019-04-22 12:18:01 UTC	ts	minor	80	80	1.2	60
1555948589000	2019-04-22 15:56:29 UTC	ts	minor	79	79	1.8	60
1555957163000	2019-04-22 18:19:23 UTC	pdp	audit	-3457	-3457	1.1	60
1555957573000	2019-04-22 18:26:13 UTC	ts	audit	-671	-671	1.9	60
1555984334000	2019-04-23 01:52:14 UTC	ts	minor	59	59	2.4	60
1556017827000	2019-04-23 11:10:27 UTC	ts	minor	53	53	0.7	60
1556043568000	2019-04-23 18:19:28 UTC	pdp	audit	-1448	-1448	0.3	60
1556043606000	2019-04-23 18:20:06 UTC	ts	audit	3099	3099	1.4	60
1556129724000	2019-04-24 18:15:24 UTC	pdp	audit	-3053	-3053	0.8	60
1556129834000	2019-04-24 18:17:14 UTC	ts	minor	375	375	2.0	60
1556181835000	2019-04-25 08:43:55 UTC	ts	minor	85	85	2.0	60
1556216524000	2019-04-25 18:22:04 UTC	ts	audit	1939	1939	1.9	60
1556216653000	2019-04-25 18:24:13 UTC	pdp	audit	-2686	-2686	0.7	60
1556216997000	2019-04-25 18:29:57 UTC	ts	minor	65	194	1.7	60
1556216998000	2019-04-25 18:29:58 UTC	ts	minor	64	194	1.7	59
1556216999000	2019-04-25 18:29:59 UTC	ts	minor	65	194	1.7	58
1556217069000	2019-04-25 18:31:09 UTC	pdp	audit	-991	-991	0.6	60
1556302524000	2019-04-26 18:15:24 UTC	pdp	audit	-1020	-1020	0.6	60
1556302634000	2019-04-26 18:17:14 UTC	ts	minor	126	126	2.0	60
1556302745000	2019-04-26 18:19:05 UTC	pdp	audit	-710	-710	0.8	60
1556303399000	2019-04-26 18:29:59 UTC	ts	minor	127	127	1.6	60
1556303469000	2019-04-26 18:31:09 UTC	pdp	audit	-660	-660	0.6	60
1556389799000	2019-04-27 18:29:59 UTC	ts	minor	384	384	1.5	60
1556389869000	2019-04-27 18:31:09 UTC	pdp	audit	-1981	-1981	0.7	60
1556475545000	2019-04-28 18:19:05 UTC	pdp	audit	-2129	-2129	0.8	60
1556561945000	2019-04-29 18:19:05 UTC	pdp	audit	-1064	-1064	1.3	60
1556562021000	2019-04-29 18:20:21 UTC	ts	minor	66	66	1.8	60
1556562599000	2019-04-29 18:29:59 UTC	ts	minor	189	189	1.4	60
1556562669000	2019-04-29 18:31:09 UTC	pdp	audit	-990	-990	1.1	60
1556614070000	2019-04-30 08:47:50 UTC	ts	minor	52	52	2.0	60
1556648693000	2019-04-30 18:24:53 UTC	pdp	audit	-1219	-1219	0.7	60
